,,,Learned how to cook \c[6]Soul Stew\c[0]!,Learned how to cook \c[6]Soul Stew\c[0]!,test,\c[6]영혼 스튜\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]ensopado de almas\c[0]!,Has aprendido a cocinar: \c[6]guiso de alma\c[0].,Zubereitung erlernt: \c[6]Seeleneintopf\c[0]!,Vous avez appris à cuisiner du \c[6]ragoût d'âme\c[0] !,Вы научились готовить \c[6]Рагу из душ\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Fish Taco\c[0]!,Learned how to cook \c[6]Fish Taco\c[0]!,test,\c[6]생선 타코\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]taco de peixes\c[0]!,Has aprendido a cocinar: \c[6]taco de pescado\c[0].,Zubereitung erlernt: \c[6]Fisch-Taco\c[0]!,Vous avez appris à cuisiner un \c[6]taco au poisson\c[0] !,Вы научились готовить \c[6]Рыбное тако\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Flesh Sandwich\c[0]!,Learned how to cook \c[6]Flesh Sandwich\c[0]!,test,\c[6]살점 샌드위치\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]sanduíche de carne misteriosa\c[0]!,Has aprendido a cocinar: \c[6]sándwich de carne\c[0].,Zubereitung erlernt: \c[6]Fleischsandwich\c[0]!,Vous avez appris à cuisiner un \c[6]sandwich de chair\c[0] !,Вы научились готовить \c[6]Сэндвич с плотью\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Blood Soup\c[0]!,Learned how to cook \c[6]Blood Soup\c[0]!,test,\c[6]피 수프\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]sopa de sangue\c[0]!,Has aprendido a cocinar: \c[6]sopa de sangre\c[0].,Zubereitung erlernt: \c[6]Blutsuppe\c[0]!,Vous avez appris à préparer de la \c[6]soupe de sang\c[0] !,Вы научились готовить \c[6]Кровавый суп\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Blood Sandwich\c[0]!,Learned how to cook \c[6]Blood Sandwich\c[0]!,test,\c[6]피 샌드위치\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]sanduíche de sangue\c[0]!,Has aprendido a cocinar: \c[6]sándwich de sangre\c[0].,Zubereitung erlernt: \c[6]Blutsandwich\c[0]!,Vous avez appris à cuisiner un \c[6]sandwich de sang\c[0] !,Вы научились готовить \c[6]Кровавый сэндвич\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to craft \c[6]Preserving Barrel\c[0]!,Learned how to craft \c[6]Preserving Barrel\c[0]!,test,\c[6]보존용 통\c[0] 제작법을 배웠습니다!,Aprendeu a fabricar: \c[6]barril de conservação\c[0]!,Has aprendido a fabricar: \c[6]tonel de conservación\c[0].,Herstellung erlernt: \c[6]Einmachfass\c[0]!,Vous avez appris à fabriquer un \c[6]tonneau de conservation\c[0] !,Вы научились создавать \c[6]Бочку для заготовок\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Bean Stew\c[0]!,Learned how to cook \c[6]Bean Stew\c[0]!,test,\c[6]콩 스튜\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]ensopado de feijão\c[0]!,Has aprendido a cocinar: \c[6]guiso de judías\c[0].,Zubereitung erlernt: \c[6]Bohneneintopf\c[0]!,Vous avez appris à cuisiner du \c[6]ragoût de haricots\c[0] !,Вы научились готовить \c[6]Фасолевое рагу\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Rancher's Meal\c[0]!,Learned how to cook \c[6]Rancher's Meal\c[0]!,test,\c[6]목장주의 식사\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]refeição do pecuarista\c[0]!,Has aprendido a cocinar: \c[6]almuerzo de granjero\c[0].,Zubereitung erlernt: \c[6]Viehzüchter-Mahlzeit\c[0]!,Vous avez appris à cuisiner le \c[6]repas de l'éleveur\c[0] !,Вы научились готовить \c[6]Трапезу скотовода\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Hunter's Meal\c[0]!,Learned how to cook \c[6]Hunter's Meal\c[0]!,test,\c[6]사냥꾼의 식사\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]refeição do caçador\c[0]!,Has aprendido a cocinar: \c[6]almuerzo de cazador\c[0].,Zubereitung erlernt: \c[6]Jägermahlzeit\c[0]!,Vous avez appris à cuisiner le \c[6]repas du chasseur\c[0] !,Вы научились готовить \c[6]Трапезу охотника\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Mushroom Soup\c[0]!,Learned how to cook \c[6]Mushroom Soup\c[0]!,test,\c[6]버섯 수프\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]sopa de cogumelo\c[0]!,Has aprendido a cocinar: \c[6]sopa de setas\c[0].,Zubereitung erlernt: \c[6]Pilzsuppe\c[0]!,Vous avez appris à cuisiner la \c[6]soupe de champignons\c[0] !,Вы научились готовить \c[6]Грибной суп\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Angler's Meal\c[0]!,Learned how to cook \c[6]Angler's Meal\c[0]!,test,\c[6]낚시꾼의 식사\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]refeição do pescador\c[0]!,Has aprendido a cocinar: \c[6]almuerzo de pescador\c[0].,Zubereitung erlernt: \c[6]Fischermahlzeit\c[0]!,Vous avez appris à cuisiner le \c[6]repas du pêcheur\c[0] !,Вы научились готовить \c[6]Трапезу рыбака\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Razorfish Soup\c[0]!,Learned how to cook \c[6]Razorfish Soup\c[0]!,test,\c[6]칼날물고기 수프\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]sopa de peixe-navalha\c[0]!,Has aprendido a cocinar: \c[6]sopa de pez cuchilla\c[0].,Zubereitung erlernt: \c[6]Klingenflossensuppe\c[0]!,Vous avez appris à cuisiner la \c[6]soupe de poisson-rasoir\c[0] !,Вы научились готовить \c[6]Суп из бритвозуба\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Hearty Stew\c[0]!,Learned how to cook \c[6]Hearty Stew\c[0]!,test,\c[6]든든한 스튜\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]ensopado sustancioso\c[0]!,Has aprendido a cocinar: \c[6]guiso suculento\c[0].,Zubereitung erlernt: \c[6]Deftiger Eintopf\c[0]!,Vous avez appris à cuisiner un \c[6]ragoût copieux\c[0] !,Вы научились готовить \c[6]Сытное рагу\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Mana Candy\c[0]!,Learned how to cook \c[6]Mana Candy\c[0]!,test,\c[6]마나 사탕\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]doce de mana\c[0]!,Has aprendido a cocinar: \c[6]caramelo de maná\c[0].,Zubereitung erlernt: \c[6]Mana-Bonbon\c[0]!,Vous avez appris à cuisiner un \c[6]bonbon au mana\c[0] !,Вы научились готовить \c[6]Конфету с маной\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Honey-Glazed Bacon\c[0]!,Learned how to cook \c[6]Honey-Glazed Bacon\c[0]!,test,\c[6]꿀을 입힌 베이컨\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]bacon no mel\c[0]!,Has aprendido a cocinar: \c[6]beicon glaseado con miel\c[0].,Zubereitung erlernt: \c[6]Speck mit Honigglasur\c[0]!,Vous avez appris à cuisiner du \c[6]bacon au miel\c[0] !,Вы научились готовить \c[6]Бекон в медовой глазури\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to craft \c[6]Keg\c[0]!,Learned how to craft \c[6]Keg\c[0]!,test,\c[6]술통\c[0] 제작법을 배웠습니다!,Aprendeu a fabricar: \c[6]barrica\c[0]!,Has aprendido a fabricar: \c[6]barrica\c[0].,Herstellung erlernt: \c[6]Gärfass\c[0]!,Vous avez appris à fabriquer un \c[6]baril\c[0] !,Вы научились создавать \c[6]Бочонок\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Expert BBQ Platter\c[0]!,Learned how to cook \c[6]Expert BBQ Platter\c[0]!,test,\c[6]숙련자 BBQ 모둠\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]travessa de churrasqueiro especial\c[0]!,Has aprendido a cocinar: \c[6]plato de barbacoa experto\c[0].,Zubereitung erlernt: \c[6]Meisterhafte Grillplatte\c[0],Vous avez appris à cuisiner un \c[6]plateau de BBQ expert\c[0] !,Вы научились готовить \c[6]Барбекю-ассорти мастера\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to cook \c[6]Expert Garden Salad\c[0]!,Learned how to cook \c[6]Expert Garden Salad\c[0]!,test,\c[6]특제 정원 샐러드\c[0] 요리법을 배웠습니다!,Aprendeu a preparar: \c[6]salada de folhas especial\c[0]!,Has aprendido a cocinar: \c[6]ensalada de la huerta experta\c[0].,Zubereitung erlernt: \c[6]Meisterhafter Gartensalat\c[0],Vous avez appris à cuisiner une \c[6]salade du jardin experte\c[0] !,Вы научились готовить \c[6]Садовый салат мастера\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to craft \c[6]Bat Box\c[0]!,Learned how to craft \c[6]Bat Box\c[0]!,test,\c[6]박쥐 상자\c[0] 제작법을 배웠습니다!,Aprendeu a fabricar: \c[6]abrigo para morcegos\c[0]!,Has aprendido a fabricar: \c[6]refugio de murciélagos\c[0].,Herstellung erlernt: \c[6]Fledermaushaus\c[0]!,Vous avez appris à fabriquer un \c[6]abri à chauves-souris\c[0] !,Вы научились создавать \c[6]Домик для летучих мышей\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to craft \c[6]Cask\c[0]!,Learned how to craft \c[6]Cask\c[0]!,test,\c[6]통\c[0] 제작법을 배웠습니다!,Aprendeu a fabricar: \c[6]barril\c[0]!,Has aprendido a fabricar: \c[6]barril\c[0].,Herstellung erlernt: \c[6]Reifefass\c[0]!,Vous avez appris à fabriquer un \c[6]fût\c[0] !,Вы научились создавать \c[6]Бочку\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to craft \c[6]Bee House\c[0]!,Learned how to craft \c[6]Bee House\c[0]!,test,\c[6]양봉장\c[0] 제작법을 배웠습니다!,Aprendeu a preparar: \c[6]caixa de abelhas\c[0]!,Has aprendido a fabricar: \c[6]apiario\c[0].,Herstellung erlernt: \c[6]Bienenhaus\c[0]!,Vous avez appris à fabriquer une \c[6]ruche\c[0] !,Вы научились создавать \c[6]Пчелиный домик\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Learned how to craft \c[6]Lightning Rod\c[0]!,Learned how to craft \c[6]Lightning Rod\c[0]!,test,\c[6]피뢰침\c[0] 제작법을 배웠습니다!,Aprendeu a preparar: \c[6]para-raios\c[0]!,Has aprendido a fabricar: \c[6]pararrayos\c[0].,Herstellung erlernt: \c[6]Blitzableiter\c[0]!,Vous avez appris à fabriquer un \c[6]paratonnerre\c[0] !,Вы научились создавать \c[6]Громоотвод\c[0]!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You don't have the right building to house this animal.,You don't have the right building to house this animal.,test,이 동물을 기를 적절한 축사가 없습니다.,Você não possui a construção necessária para abrigar este animal.,No dispones del edificio adecuado para alojar a este animal.,Dir fehlt das richtige Gebäude für dieses Tier.,Vous n’avez pas le bon bâtiment pour héberger cet animal.,У вас нет подходящего здания для этого животного.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,+1 \c[6]Crop Growth \c[0]added!,+1 \c[6]Crop Growth \c[0]added!,test,+1 \c[6]작물 성장 \c[0]추가!,+1 de \c[6]crescimento da plantação \c[0] adicionado!,¡Se ha añadido +1 al \c[6]crecimiento de la cosecha\c[0]!,+1 \c[6]Pflanzenwachstum\c[0] hinzugefügt!,+1 \c[6]pousse des plants\c[0] !,\c[6]Рост культур\c[0] +1!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,All crops will grow 1 additional time tonight.,All crops will grow 1 additional time tonight.,test,오늘 밤 모든 작물이 한 번 더 자랍니다.,As plantações crescerão um pouco mais esta noite.,"Esta noche, toda la cosecha crecerá una vez más.",Alle Nutzpflanzen wachsen heute Nacht ein zusätzliches Mal.,Tous les plants pousseront 1 fois de plus cette nuit.,Этой ночью все культуры пройдут ещё один этап роста.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Plant Seed,Plant Seed,test,씨앗 심기,Plantar semente,Plantar semilla,Samen pflanzen,Planter une graine,Посадить семя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Select Seed,Select Seed,test,씨앗 선택,Selecionar semente,Seleccionar semilla,Samen auswählen,Sélectionner une graine,Выбрать семя,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,That isn't a seed...,That isn't a seed...,test,그건 씨앗이 아닙니다...,Isto não é uma semente...,Esto no es una semilla...,Das ist kein Samen …,Ce n'est pas une graine...,Это не семя...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Watering can is empty...,Watering can is empty...,test,물뿌리개가 비어 있습니다...,O regador está vazio...,La regadera está vacía...,Gießkanne leer …,Votre arrosoir est vide...,Лейка пуста...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,\c[3]TIP: \c[0]Use the pond in the south-east of your farm to get water.,\c[3]TIP: \c[0]Use the pond in the south-east of your farm to get water.,test,\c[3]팁: \c[0]농장 남동쪽에 있는 연못을 이용해 물을 얻으세요.,\c[3]DICA: \c[0] Use o lago na região sudeste da sua fazenda para obter água.,\c[3]CONSEJO: \c[0]Aprovecha el estanque que tienes al sureste de tu hacienda para conseguir agua.,\c[3]TIPP:\c[0] Nutze den Teich im Südosten deines Hofs zur Wasserversorgung.,\c[3]ASTUCE : \c[0]Servez-vous de l’étang au sud-est de votre ferme pour obtenir de l’eau.,\c[3]СОВЕТ: \c[0]Наберите воду в пруду на юго-востоке фермы.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,The \c[6]Dreampearl\c[0] is fully grown.,The \c[6]Dreampearl\c[0] is fully grown.,test,\c[6]꿈진주\c[0]가 다 자랐습니다.,A \c[6]pérola-onírica\c[0] está totalmente crescida.,La \c[6]perla onírica\c[0] ha crecido al máximo.,Die \c[6]Traumperle\c[0] ist ausgewachsen.,La \c[6]perle-des-rêves\c[0] est arrivée à maturité.,\c[6]Жемчуг грёз\c[0] полностью созрел.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,The \c[6]Dreamleaf\c[0] is fully grown.,The \c[6]Dreamleaf\c[0] is fully grown.,test,\c[6]꿈잎\c[0]이 다 자랐습니다.,A \c[6]folha-onírica\c[0] está totalmente crescida.,La \c[6]hoja onírica\c[0] ha crecido al máximo.,Das \c[6]Traumblatt\c[0] ist ausgewachsen.,La \c[6]feuille-des-rêves\c[0] est arrivée à maturité.,\c[6]Лист грёз\c[0] полностью созрел.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Requires a \c[6]Scythe\c[0] to harvest.,Requires a \c[6]Scythe\c[0] to harvest.,test,수확하려면 \c[6]낫\c[0]이 필요합니다.,Requer uma \c[6]foice\c[0] para colher.,Necesitas una \c[6]guadaña\c[0] para cosechar este producto.,Erfordert zum Ernten eine \c[6]Sense\c[0].,Nécessite une \c[6]faux\c[0] pour la récolte.,Для сбора нужна \c[6]Коса\c[0].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You need a \c[6]Watering Can\c[0] to water this crop.,You need a \c[6]Watering Can\c[0] to water this crop.,test,이 작물에 물을 주려면 \c[6]물뿌리개\c[0]가 필요합니다.,Você precisa de um \c[6]regador\c[0] para regar esta plantação.,Necesitas una \c[6]regadera\c[0] para regar.,"Du brauchst eine \c[6]Gießkanne\c[0], um diese Pflanze zu wässern.",Il vous faut un \c[6]arrosoir\c[0] pour arroser ce plant.,Для полива нужна \c[6]Лейка\c[0].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You have no \c[6]Watering Can\c[0] to refill.,You have no \c[6]Watering Can\c[0] to refill.,test,물을 보충할 \c[6]물뿌리개\c[0]가 없습니다.,Você não possui um \c[6]regador\c[0] para encher.,No tienes ninguna \c[6]regadera\c[0] que rellenar.,"Du hast keine \c[6]Gießkanne\c[0], die man auffüllen könnte.",Vous n’avez pas d’\c[6]arrosoir\c[0] à remplir.,"У вас нет \c[6]Лейки\c[0], которую можно наполнить.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Process how many?,Process how many?,test,몇 개를 처리하시겠습니까?,Processar qual quantidade?,¿Qué cantidad quieres procesar?,Wie viele verarbeiten?,Combien voulez-vous en traiter ?,Сколько переработать?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Requires \v[120] \c[6]\v[15]\c[0] to produce \v[2] \c[6]\v[132]\c[0].,Requires \v[120] \c[6]\v[15]\c[0] to produce \v[2] \c[6]\v[132]\c[0].,test,\v[120] \c[6]\v[15]\c[0]로 \v[2] \c[6]\v[132]\c[0]을 생산할 수 있습니다.,É necessário \v[120] \c[6]\v[15]\c[0] para produzir \v[2] \c[6]\v[132]\c[0].,Requiere \v[120] \c[6]\v[15]\c[0] para producir \v[2] \c[6]\v[132]\c[0].,Die Herstellung von \v[120] \c[6]\v[15]\c[0] erfordert \v[2] \c[6]\v[132]\c[0].,Nécessite \v[120] \c[6]\v[15]\c[0] pour produire \v[2] \c[6]\v[132]\c[0].,Чтобы произвести \v[120] \c[6]\v[15]\c[0] нужно: \v[2] \c[6]\v[132]\c[0].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Requires \v[120] \c[6]Elder Coral\c[0] to produce \v[2] \c[6]Gem\c[0].,Requires \v[120] \c[6]Elder Coral\c[0] to produce \v[2] \c[6]Gem\c[0].,test,\v[120] \c[6]엘더 산호\c[0]로 \v[2] \c[6]보석\c[0]을 생산할 수 있습니다.,É necessário \v[120] \c[6]coral ancestral\c[0] para produzir \v[2] \c[6]gema\c[0].,Requiere \v[120] unidades de \c[6]coral vetusto\c[0] para producir \v[2] \c[6]gema(s)\c[0].,Die Herstellung von \v[120] \c[6]Juwel\c[0] erfordert \v[2] \c[6]Alte Koralle\c[0].,Nécessite \v[120] \c[6]corail ancien\c[0] pour produire \v[2] \c[6]gemme\c[0].,Для производства \v[120] \c[6]Самоцветов\c[0] требуется \v[2] \c[6]Древних кораллов\c[0].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Requires \v[120] \c[6]Coal\c[0] to produce \v[2] \c[6]\v[132]\c[0].,Requires \v[120] \c[6]Coal\c[0] to produce \v[2] \c[6]\v[132]\c[0].,test,\v[120] \c[6]석탄\c[0]로 \v[2] \c[6]\v[132]\c[0]을 생산할 수 있습니다.,É necessário \v[120]\c[6]carvão\c[0] para produzir \v[2]\c[6] \v[132]\c[0].,Requiere \v[120] unidades de \c[6]carbón\c[0] para producir \v[2] \c[6]\v[132]\c[0].,Die Herstellung von \v[120] \c[6]\c[0]\v[2] erfordert \c[6] \v[132]Kohle\c[0].,Nécessite \v[120] \c[6]charbon\c[0] pour produire \v[2] \c[6]\v[132]\c[0].,Чтобы произвести \v[120] \c[6]\c[0]\v[2] нужно: \c[6] \v[132]угля\c[0].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You need a basic \c[6]Pickaxe\c[0] or better to break this.,You need a basic \c[6]Pickaxe\c[0] or better to break this.,test,이를 부수려면 기본 \c[6]곡괭이\c[0] 이상이 필요합니다.,Você precisa de uma \c[6]picareta\c[0] básica ou melhor para quebrar isto.,Necesitas un \c[6]pico\c[0] básico o mejor para romper esto.,Du benötigst zum Abbauen eine einfache \c[6]Spitzhacke\c[0] (oder besser).,Il vous faut une \c[6]pioche\c[0] basique ou meilleure pour briser ceci.,Нужна хотя бы обычная \c[6]Кирка\c[0].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,The sound of your pick alerts something in the dark...,The sound of your pick alerts something in the dark...,test,곡괭이 소리가 어둠 속 무언가의 주의를 끌었다...,O som da sua picareta alerta algo na escuridão...,El sonido de tu pico despierta algo en la oscuridad...,Das Geräusch deiner Spitzhacke schreckt etwas in der Dunkelheit auf …,Quelque chose dans l'obscurité a entendu le bruit de votre pioche...,Стук кирки привлекает чьё-то внимание во тьме...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,...but your \c[6]Hazard Potion\c[0] prevents the encounter.,...but your \c[6]Hazard Potion\c[0] prevents the encounter.,test,...하지만 \c[6]위험 물약\c[0]이 조우를 막았다.,... mas sua \c[6]poção do perigo\c[0] evita o confronto.,... Pero tu \c[6]poción de peligro\c[0] evita el encuentro.,… aber dein \c[6]Gefahrentrank\c[0] verhindert einen Kampf.,... mais votre \c[6]potion d’aléa\c[0] empêche cette rencontre.,...но \c[6]Зелье безопасности\c[0] помогает избежать встречи.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,The sound of your pick echoes loudly through the cave...,The sound of your pick echoes loudly through the cave...,test,곡괭이 소리가 동굴 안에 크게 메아리쳤다...,O som da sua picareta ecoa alto pela caverna...,El sonido de tu pico resuena con fuerza por toda la cueva...,Das Geräusch deiner Spitzhacke hallt laut durch die Höhle …,L’écho de votre pioche résonne dans toute la grotte...,Стук кирки гулко разносится по пещере...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,The sleeping beings which lie beneath curse you for disturbing them.,The sleeping beings which lie beneath curse you for disturbing them.,test,아래에서 잠들어 있던 존재들이 자신들을 방해했다고 너를 저주한다.,Os seres adormecidos que jazem abaixo amaldiçoam você por perturbá-los.,Los seres que yacen bajo tierra te maldicen por haberlos despertado.,Die unter deinen Füßen schlummernden Wesen verfluchen dich für die Ruhestörung.,Les créatures endormies sous vos pieds vous maudissent de les avoir dérangées.,Спящие в глубинах существа проклинают вас за нарушенный покой.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You need a \c[6]Pickaxe\c[0] to break this rock.,You need a \c[6]Pickaxe\c[0] to break this rock.,test,이 바위를 부수려면 \c[6]곡괭이\c[0]가 필요합니다.,Você precisa de uma \c[6]picareta\c[0] para quebrar esta rocha.,Necesitas un \c[6]pico\c[0] para romper esta roca.,Du benötigst zum Abbauen dieses Steins eine \c[6]Spitzhacke\c[0].,Il vous faut une \c[6]pioche\c[0] pour briser ce rocher.,"Чтобы разбить камень, нужна \c[6]Кирка\c[0].",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Your sleep is spotty and troubled.,Your sleep is spotty and troubled.,test,잠이 뒤숭숭하고 불안했습니다.,Seu sono é irregular e agitado.,Tu sueño es irregular y entrecortado.,Du schläfst unruhig und mit vielen Unterbrechungen.,Votre sommeil est haché et troublé.,"Вы спите беспокойно, то и дело просыпаясь.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"When you wake up, you feel more exhausted than before you went to bed.","When you wake up, you feel more exhausted than before you went to bed.",test,"잠에서 깨자, 잠들기 전보다 더 지쳐 있었습니다.","Ao acordar, você sente mais exaustão do que antes de ir para a cama.","Cuando te despiertas, sientes todavía más cansancio que antes de acostarte.",Beim Aufwachen fühlst du dich zerschlagener als vor dem Zubettgehen.,"Lorsque vous vous réveillez, vous vous sentez plus épuisée qu’à votre coucher.","Проснувшись, вы чувствуете себя ещё более разбито, чем до сна.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Terrible nightmares wrack your mind.,Terrible nightmares wrack your mind.,test,끔찍한 악몽이 머릿속을 휘저었습니다.,Pesadelos terríveis arruínam sua mente.,Unas pesadillas terribles perturban tu mente.,Grauenhafte Albträume zerren an deinem Geist.,Vous subissez l’assaut de terribles cauchemars.,Чудовищные кошмары терзают ваше сознание.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"The dark gods reach in, and touch your soul.","The dark gods reach in, and touch your soul.",test,어둠의 신들이 손을 뻗어 네 영혼을 건드렸습니다.,Os deuses das trevas estendem a mão e tocam a sua alma.,Los dioses oscuros se acercan a ti y entran en contacto con tu alma.,Die dunklen Götter greifen in dich und berühren deine Seele.,Les dieux sombres viennent toucher votre âme.,Тёмные боги проникают внутрь и касаются вашей души.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"A cold, dark wind sweeps through your bedroom in the night, and chills your bones.","A cold, dark wind sweeps through your bedroom in the night, and chills your bones.",test,밤에 차갑고 어두운 바람이 침실을 휩쓸고 지나가 뼛속까지 오싹하게 했습니다.,Um vento frio e sombrio varre o seu quarto durante a noite e lhe gela até os ossos.,"Por la noche, un viento frío y oscuro se cuela en tu dormitorio y te cala hasta los huesos.","Ein kalter, finsterer Wind fegt nachts durch dein Schlafzimmer und geht dir durch Mark und Bein.",Un vent froid et lugubre traverse votre chambre dans la noirceur de la nuit et vous glace les os.,"Ночью по спальне проносится ледяной мрачный ветер, пробирая вас до костей.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You permanently lose 2 HP.,You permanently lose 2 HP.,test,HP 2를 영구적으로 잃었습니다.,Você perde 2 PV de forma permanente.,Pierdes 2 PS de forma permanente.,Du verlierst dauerhaft 2 LP.,Vous perdez définitivement 2 PV.,Макс. ОЗ навсегда снижены на 2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You permanently lose 1 MP.,You permanently lose 1 MP.,test,MP 1을 영구적으로 잃었습니다.,Você perde 1 PM de forma permanente.,Pierdes 1 PM de forma permanente.,Du verlierst dauerhaft 1 MP.,Vous perdez définitivement 1 PM.,Макс. ОМ навсегда снижены на 1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You permanently lose 1 Attack.,You permanently lose 1 Attack.,test,공격력 1을 영구적으로 잃었습니다.,Você perde 1 de Ataque de forma permanente.,Pierdes 1 punto de ataque de forma permanente.,Du verlierst dauerhaft 1 Angriff.,Vous perdez définitivement 1 point d'attaque.,Атака навсегда снижена на 1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You permanently lose 1 Defense.,You permanently lose 1 Defense.,test,방어력 1을 영구적으로 잃었습니다.,Você perde 1 de Defesa de forma permanente.,Pierdes 1 punto de defensa de forma permanente.,Du verlierst dauerhaft 1 Verteidigung.,Vous perdez définitivement 1 point de défense.,Защита навсегда снижена на 1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You permanently lose 1 Magic Attack.,You permanently lose 1 Magic Attack.,test,마법 공격력 1을 영구적으로 잃었습니다.,Você perde 1 de Ataque Mágico de forma permanente.,Pierdes 1 punto de ataque mágico de forma permanente.,Du verlierst dauerhaft 1 Magischer Angriff.,Vous perdez définitivement 1 point d'attaque magique.,Магическая атака навсегда снижена на 1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
